,L,0.2,0.4,0.7,1.0,1.2,1.4,1.7,2.0,2.2,2.4,2.7,3.0,3.2,3.4,3.7,4.0,4.2,4.4,4.7,5.0,5.2,5.4,5.7,6.0,6.2,6.4,6.7,7.0,26.6,46.2,56.49,60.092,63.693,69.095,71.931,74.768,79.022,81.255,83.489,86.839,89.352,91.864,94.377,98.146,101.57,105.0
19,296.88,-1.439e-005,-2.879e-005,-5.0412e-005,-7.2059e-005,-6.5718e-005,-5.9377e-005,-4.9865e-005,-4.0352e-005,-3.4756e-005,-2.9159e-005,-2.0764e-005,-1.2368e-005,-6.7588e-006,-1.1499e-006,7.2639e-006,1.5678e-005,2.6675e-005,3.7673e-005,5.4171e-005,7.0687e-005,7.9463e-005,8.8226e-005,1.0125e-004,1.1385e-004,1.2008e-004,1.2596e-004,1.338e-004,1.4019e-004,1.4859e-004,1.5297e-004,1.5676e-004,1.5829e-004,1.599e-004,1.6255e-004,1.6403e-004,1.6555e-004,1.6794e-004,1.6922e-004,1.7054e-004,1.7254e-004,1.7408e-004,1.7565e-004,1.7726e-004,1.7974e-004,1.8207e-004,1.8445e-004
20,312.5,-1.439e-005,-2.8792e-005,-5.0416e-005,-7.2066e-005,-6.5301e-005,-5.8535e-005,-4.8386e-005,-3.8236e-005,-3.2265e-005,-2.6293e-005,-1.7335e-005,-8.377e-006,-2.3926e-006,3.592e-006,1.2569e-005,2.1547e-005,3.3281e-005,4.5016e-005,6.2619e-005,8.024e-005,8.9588e-005,9.888e-005,1.1251e-004,1.2523e-004,1.3118e-004,1.3643e-004,1.4297e-004,1.4735e-004,1.5264e-004,1.6074e-004,1.6608e-004,1.6814e-004,1.7025e-004,1.7362e-004,1.7549e-004,1.7742e-004,1.8042e-004,1.8205e-004,1.837e-004,1.8623e-004,1.8815e-004,1.901e-004,1.9209e-004,1.9512e-004,1.9793e-004,2.0079e-004
21,328.13,-1.439e-005,-2.8792e-005,-5.0416e-005,-7.2068e-005,-6.5077e-005,-5.8085e-005,-4.7598e-005,-3.711e-005,-3.0939e-005,-2.4769e-005,-1.5513e-005,-6.2559e-006,-7.2239e-008,6.1116e-006,1.5388e-005,2.4664e-005,3.6788e-005,4.8913e-005,6.7101e-005,8.5303e-005,9.4941e-005,1.0448e-004,1.1832e-004,1.3082e-004,1.3637e-004,1.4093e-004,1.4554e-004,1.4754e-004,1.5189e-004,1.5983e-004,1.6515e-004,1.6721e-004,1.6935e-004,1.7275e-004,1.7464e-004,1.7658e-004,1.7963e-004,1.8127e-004,1.8293e-004,1.8549e-004,1.8745e-004,1.8943e-004,1.9145e-004,1.9453e-004,1.9739e-004,2.003e-004
22,343.75,-1.439e-005,-2.8793e-005,-5.042e-005,-7.2074e-005,-6.4654e-005,-5.7234e-005,-4.6103e-005,-3.4971e-005,-2.8422e-005,-2.1873e-005,-1.2048e-005,-2.2236e-006,4.3396e-006,1.0903e-005,2.0748e-005,3.0594e-005,4.3463e-005,5.6332e-005,7.5637e-005,9.4934e-005,1.0508e-004,1.15e-004,1.2883e-004,1.4009e-004,1.4427e-004,1.4718e-004,1.4888e-004,1.5049e-004,1.5811e-004,1.6862e-004,1.7554e-004,1.7816e-004,1.8088e-004,1.8516e-004,1.8749e-004,1.8994e-004,1.9374e-004,1.9576e-004,1.9779e-004,2.0087e-004,2.0318e-004,2.055e-004,2.0784e-004,2.114e-004,2.1467e-004,2.1798e-004
23,359.38,-1.439e-005,-2.8793e-005,-5.042e-005,-7.2075e-005,-6.4426e-005,-5.6777e-005,-4.5303e-005,-3.3828e-005,-2.7077e-005,-2.0326e-005,-1.0199e-005,-7.1692e-008,6.6935e-006,1.3459e-005,2.3607e-005,3.3756e-005,4.702e-005,6.0285e-005,8.0183e-005,1.0005e-004,1.1043e-004,1.2045e-004,1.3394e-004,1.4341e-004,1.4606e-004,1.4733e-004,1.4834e-004,1.501e-004,1.5722e-004,1.6781e-004,1.748e-004,1.7743e-004,1.8017e-004,1.845e-004,1.8683e-004,1.8931e-004,1.9317e-004,1.9522e-004,1.9728e-004,2.0041e-004,2.0276e-004,2.0513e-004,2.0752e-004,2.1116e-004,2.1451e-004,2.179e-004
24,375.,-1.4391e-005,-2.8794e-005,-5.0423e-005,-7.2081e-005,-6.3995e-005,-5.5908e-005,-4.3778e-005,-3.1647e-005,-2.451e-005,-1.7373e-005,-6.6671e-006,4.0394e-006,1.1192e-005,1.8344e-005,2.9073e-005,3.9802e-005,5.3825e-005,6.7848e-005,8.8885e-005,1.0978e-004,1.2047e-004,1.3039e-004,1.4205e-004,1.4772e-004,1.487e-004,1.5022e-004,1.5279e-004,1.5493e-004,1.6461e-004,1.7829e-004,1.8678e-004,1.8996e-004,1.9326e-004,1.9839e-004,2.0116e-004,2.0395e-004,2.0834e-004,2.1071e-004,2.1307e-004,2.1661e-004,2.1925e-004,2.2191e-004,2.2457e-004,2.286e-004,2.3228e-004,2.3596e-004
25,390.63,-1.4391e-005,-2.8795e-005,-5.0426e-005,-7.2087e-005,-6.3556e-005,-5.5026e-005,-4.2229e-005,-2.9432e-005,-2.1903e-005,-1.4373e-005,-3.0792e-006,8.2156e-006,1.5761e-005,2.3306e-005,3.4625e-005,4.5944e-005,6.0737e-005,7.5531e-005,9.7724e-005,1.1953e-004,1.3019e-004,1.3917e-004,1.477e-004,1.5112e-004,1.5334e-004,1.5501e-004,1.5737e-004,1.603e-004,1.7297e-004,1.8948e-004,1.9933e-004,2.0303e-004,2.0681e-004,2.1261e-004,2.1574e-004,2.1893e-004,2.2376e-004,2.2638e-004,2.2903e-004,2.3289e-004,2.3577e-004,2.3864e-004,2.4152e-004,2.4584e-004,2.4976e-004,2.5365e-004
26,406.25,-1.4391e-005,-2.8795e-005,-5.0426e-005,-7.2087e-005,-6.3319e-005,-5.4552e-005,-4.14e-005,-2.8247e-005,-2.0509e-005,-1.277e-005,-1.1627e-006,1.0446e-005,1.82e-005,2.5955e-005,3.7587e-005,4.922e-005,6.4423e-005,7.9627e-005,1.0243e-004,1.2462e-004,1.3499e-004,1.4276e-004,1.4804e-004,1.513e-004,1.5288e-004,1.5422e-004,1.5668e-004,1.5956e-004,1.7242e-004,1.891e-004,1.9909e-004,2.0282e-004,2.0664e-004,2.1253e-004,2.1571e-004,2.1894e-004,2.2384e-004,2.2644e-004,2.2914e-004,2.3305e-004,2.3599e-004,2.3893e-004,2.4187e-004,2.4629e-004,2.5028e-004,2.5431e-004
27,421.88,-1.4391e-005,-2.8796e-005,-5.0429e-005,-7.2093e-005,-6.2877e-005,-5.3661e-005,-3.9836e-005,-2.601e-005,-1.7876e-005,-9.742e-006,2.4596e-006,1.4662e-005,2.2813e-005,3.0964e-005,4.3192e-005,5.542e-005,7.1402e-005,8.7384e-005,1.1136e-004,1.3385e-004,1.4261e-004,1.4805e-004,1.5198e-004,1.5546e-004,1.5709e-004,1.5911e-004,1.6258e-004,1.6664e-004,1.8212e-004,2.0088e-004,2.1214e-004,2.1628e-004,2.2052e-004,2.2703e-004,2.3051e-004,2.3404e-004,2.3928e-004,2.4196e-004,2.4481e-004,2.4894e-004,2.5204e-004,2.5514e-004,2.5823e-004,2.6284e-004,2.671e-004,2.7146e-004
28,437.5,-1.4391e-005,-2.8796e-005,-5.0429e-005,-7.2093e-005,-6.2643e-005,-5.3194e-005,-3.9019e-005,-2.4844e-005,-1.6505e-005,-8.1648e-006,4.3452e-006,1.6856e-005,2.5213e-005,3.357e-005,4.6106e-005,5.8643e-005,7.5028e-005,9.1413e-005,1.1599e-004,1.3822e-004,1.4493e-004,1.4851e-004,1.5216e-004,1.5483e-004,1.5665e-004,1.5871e-004,1.6229e-004,1.6642e-004,1.8185e-004,2.0082e-004,2.1225e-004,2.1647e-004,2.2077e-004,2.2737e-004,2.3091e-004,2.3449e-004,2.3977e-004,2.4247e-004,2.4532e-004,2.4951e-004,2.5267e-004,2.5582e-004,2.5897e-004,2.6363e-004,2.6808e-004,2.7277e-004
29,453.13,-1.4392e-005,-2.8797e-005,-5.0432e-005,-7.2098e-005,-6.2229e-005,-5.2359e-005,-3.7553e-005,-2.2747e-005,-1.4036e-005,-5.3246e-006,7.7425e-006,2.081e-005,2.9539e-005,3.8269e-005,5.1364e-005,6.4459e-005,8.1574e-005,9.8689e-005,1.2435e-004,1.4455e-004,1.4954e-004,1.5227e-004,1.5595e-004,1.6012e-004,1.6267e-004,1.6535e-004,1.6978e-004,1.7429e-004,1.9147e-004,2.1226e-004,2.2476e-004,2.2935e-004,2.34e-004,2.4109e-004,2.4487e-004,2.4863e-004,2.5369e-004,2.5659e-004,2.5955e-004,2.6379e-004,2.6693e-004,2.7028e-004,2.7377e-004,2.7914e-004,2.8405e-004,2.89e-004
30,468.75,-1.4391e-005,-2.8796e-005,-5.0431e-005,-7.2098e-005,-6.2025e-005,-5.1951e-005,-3.6841e-005,-2.173e-005,-1.2839e-005,-3.9491e-006,9.3868e-006,2.2723e-005,3.1632e-005,4.0541e-005,5.3905e-005,6.7269e-005,8.4735e-005,1.022e-004,1.2838e-004,1.4647e-004,1.4965e-004,1.5264e-004,1.5563e-004,1.6018e-004,1.626e-004,1.653e-004,1.697e-004,1.7416e-004,1.9151e-004,2.125e-004,2.2517e-004,2.298e-004,2.3449e-004,2.4169e-004,2.4553e-004,2.4928e-004,2.5415e-004,2.5698e-004,2.5996e-004,2.64e-004,2.6751e-004,2.7116e-004,2.7484e-004,2.8033e-004,2.8537e-004,2.9043e-004
31,484.38,-1.4392e-005,-2.8798e-005,-5.0434e-005,-7.2103e-005,-6.17e-005,-5.1296e-005,-3.5689e-005,-2.0082e-005,-1.09e-005,-1.7172e-006,1.2057e-005,2.5831e-005,3.5033e-005,4.4235e-005,5.8038e-005,7.1841e-005,8.9882e-005,1.0792e-004,1.3494e-004,1.5e-004,1.5311e-004,1.558e-004,1.6005e-004,1.6507e-004,1.6781e-004,1.709e-004,1.755e-004,1.8058e-004,1.9952e-004,2.2207e-004,2.3566e-004,2.4058e-004,2.4561e-004,2.5316e-004,2.5684e-004,2.5969e-004,2.6552e-004,2.6828e-004,2.7177e-004,2.7734e-004,2.8129e-004,2.8516e-004,2.89e-004,2.9471e-004,2.9989e-004,3.0504e-004
32,500.,-1.4392e-005,-2.8799e-005,-5.0438e-005,-7.2109e-005,-6.1465e-005,-5.082e-005,-3.4852e-005,-1.8884e-005,-9.4891e-006,-9.4061e-008,1.3999e-005,2.8093e-005,3.7507e-005,4.6922e-005,6.1045e-005,7.5169e-005,9.3628e-005,1.1209e-004,1.3966e-004,1.5168e-004,1.5537e-004,1.5789e-004,1.6275e-004,1.6779e-004,1.7093e-004,1.7413e-004,1.79e-004,1.846e-004,2.047e-004,2.2884e-004,2.4332e-004,2.4856e-004,2.5377e-004,2.607e-004,2.6372e-004,2.6839e-004,2.7565e-004,2.8016e-004,2.8445e-004,2.9013e-004,2.9406e-004,2.9791e-004,3.0176e-004,3.0752e-004,3.1279e-004,3.1803e-004
33,515.63,-1.4392e-005,-2.8799e-005,-5.0437e-005,-7.2108e-005,-6.1377e-005,-5.0645e-005,-3.4547e-005,-1.8448e-005,-8.9768e-006,4.9474e-007,1.4703e-005,2.8911e-005,3.8402e-005,4.7894e-005,6.2132e-005,7.6371e-005,9.4979e-005,1.1359e-004,1.413e-004,1.5176e-004,1.5508e-004,1.576e-004,1.6236e-004,1.674e-004,1.7052e-004,1.7367e-004,1.7856e-004,1.8414e-004,2.042e-004,2.2849e-004,2.4302e-004,2.4826e-004,2.5342e-004,2.5911e-004,2.6327e-004,2.676e-004,2.7597e-004,2.8032e-004,2.8432e-004,2.8998e-004,2.9398e-004,2.9793e-004,3.0188e-004,3.0779e-004,3.1317e-004,3.1852e-004
