,L,0.2,0.4,0.7,1.0,1.2,1.4,1.7,2.0,2.2,2.4,2.7,3.0,3.2,3.4,3.7,4.0,4.2,4.4,4.7,5.0,5.2,5.4,5.7,6.0,6.2,6.4,6.7,7.0,26.6,46.2,56.49,60.092,63.693,69.095,71.931,74.768,79.022,81.255,83.489,86.839,89.352,91.864,94.377,98.146,101.57,105.0
38,593.75,3.567e-002,7.1394e-002,0.1251,0.17895,0.1425,0.10605,5.1363e-002,-3.324e-003,-3.5498e-002,-6.7675e-002,-0.11595,-0.16423,-0.19648,-0.22875,-0.27714,-0.32555,-0.38883,-0.45216,-0.54734,-0.65158,-0.71283,-0.78031,-0.89259,-1.0187,-1.0901,-1.1653,-1.2873,-1.4189,-1.9394,-2.6289,-3.0905,-3.2771,-3.4849,-3.8482,-4.0633,-4.2985,-4.6973,-4.9132,-5.1163,-5.3887,-5.5153,-5.6162,-5.717,-5.8782,-6.0632,-6.2544
39,609.38,3.598e-002,7.2014e-002,0.12618,0.18051,0.14369,0.10687,5.1644e-002,-3.5906e-003,-3.6087e-002,-6.8585e-002,-0.11734,-0.16611,-0.19869,-0.23127,-0.28015,-0.32904,-0.39296,-0.45693,-0.55306,-0.65838,-0.7203,-0.78851,-0.90205,-1.0296,-1.1018,-1.1779,-1.3014,-1.4345,-1.9615,-2.6604,-3.129,-3.3185,-3.5297,-3.8993,-4.1184,-4.3579,-4.7644,-4.9845,-5.1915,-5.4689,-5.5973,-5.6993,-5.8011,-5.9642,-6.1519,-6.3459
40,625.,3.6255e-002,7.2564e-002,0.12715,0.18189,0.14475,0.10761,5.1894e-002,-3.8244e-003,-3.6606e-002,-6.9389e-002,-0.11857,-0.16776,-0.20063,-0.2335,-0.28281,-0.33213,-0.39661,-0.46114,-0.55812,-0.66441,-0.72691,-0.79578,-0.91043,-1.0392,-1.1122,-1.1891,-1.3138,-1.4483,-1.9812,-2.6885,-3.1636,-3.3559,-3.5703,-3.9458,-4.1685,-4.4122,-4.8261,-5.0502,-5.2609,-5.5432,-5.6732,-5.7761,-5.8789,-6.0435,-6.2337,-6.4302
41,640.63,3.65e-002,7.3054e-002,0.12801,0.18312,0.14569,0.10826,5.2118e-002,-4.0313e-003,-3.7066e-002,-7.0103e-002,-0.11967,-0.16924,-0.20236,-0.23548,-0.28518,-0.33488,-0.39986,-0.46489,-0.56262,-0.66978,-0.7328,-0.80226,-0.91791,-1.0479,-1.1215,-1.1991,-1.3249,-1.4607,-1.9988,-2.714,-3.1949,-3.3897,-3.6071,-3.9883,-4.2144,-4.4621,-4.883,-5.111,-5.3253,-5.6122,-5.7436,-5.8474,-5.9509,-6.1169,-6.3093,-6.5083
42,656.25,3.6711e-002,7.3477e-002,0.12875,0.18418,0.14651,0.10883,5.2313e-002,-4.2087e-003,-3.7462e-002,-7.0718e-002,-0.12061,-0.17051,-0.20385,-0.23719,-0.28722,-0.33725,-0.40266,-0.46812,-0.56651,-0.67441,-0.73788,-0.80786,-0.92438,-1.0553,-1.1295,-1.2077,-1.3346,-1.4714,-2.0141,-2.7363,-3.2225,-3.4196,-3.6397,-4.026,-4.2554,-4.5068,-4.9343,-5.166,-5.3837,-5.6749,-5.8076,-5.912,-6.0161,-6.1833,-6.3777,-6.5788
43,671.88,3.689e-002,7.3836e-002,0.12938,0.18508,0.1472,0.10931,5.2479e-002,-4.3583e-003,-3.7797e-002,-7.1239e-002,-0.12141,-0.17159,-0.20512,-0.23865,-0.28895,-0.33926,-0.40504,-0.47087,-0.56981,-0.67836,-0.74222,-0.81264,-0.92991,-1.0617,-1.1364,-1.2151,-1.3428,-1.4806,-2.0273,-2.7556,-3.2464,-3.4456,-3.6682,-4.0592,-4.2916,-4.5463,-4.9799,-5.215,-5.4358,-5.731,-5.8648,-5.9696,-6.0742,-6.2423,-6.4384,-6.6414
44,687.5,3.7038e-002,7.4132e-002,0.1299,0.18583,0.14777,0.10971,5.2616e-002,-4.4801e-003,-3.8072e-002,-7.1666e-002,-0.12207,-0.17248,-0.20615,-0.23984,-0.29037,-0.34091,-0.40699,-0.47313,-0.57252,-0.68161,-0.74579,-0.8166,-0.93451,-1.0671,-1.1421,-1.2213,-1.3497,-1.4883,-2.0383,-2.7719,-3.2667,-3.4676,-3.6923,-4.0874,-4.3223,-4.5801,-5.0191,-5.2572,-5.4808,-5.7794,-5.9141,-6.0193,-6.1241,-6.2928,-6.4904,-6.695
45,703.13,3.7153e-002,7.4361e-002,0.1303,0.1864,0.14821,0.11002,5.2724e-002,-4.5725e-003,-3.8282e-002,-7.1994e-002,-0.12257,-0.17316,-0.20696,-0.24076,-0.29147,-0.34219,-0.4085,-0.47487,-0.57462,-0.68415,-0.74859,-0.8197,-0.93811,-1.0712,-1.1466,-1.2261,-1.3551,-1.4942,-2.047,-2.785,-3.2828,-3.4851,-3.7114,-4.1098,-4.3468,-4.607,-5.0504,-5.291,-5.5167,-5.8181,-5.9535,-6.0588,-6.1638,-6.333,-6.5317,-6.7374
46,718.75,3.7237e-002,7.453e-002,0.1306,0.18683,0.14854,0.11025,5.2806e-002,-4.6387e-003,-3.8435e-002,-7.2234e-002,-0.12294,-0.17366,-0.20754,-0.24143,-0.29228,-0.34313,-0.40961,-0.47616,-0.57617,-0.68602,-0.75065,-0.82197,-0.94073,-1.0742,-1.1498,-1.2295,-1.3589,-1.4985,-2.0532,-2.7946,-3.2949,-3.4982,-3.7258,-4.1264,-4.365,-4.6269,-5.0736,-5.3159,-5.5433,-5.8465,-5.9824,-6.0878,-6.1929,-6.3623,-6.5617,-6.7682
47,734.38,3.7286e-002,7.4628e-002,0.13077,0.18707,0.14873,0.11038,5.2854e-002,-4.6753e-003,-3.8522e-002,-7.2371e-002,-0.12315,-0.17395,-0.20788,-0.24182,-0.29274,-0.34367,-0.41025,-0.4769,-0.57706,-0.68706,-0.75177,-0.82313,-0.94195,-1.0755,-1.1511,-1.2308,-1.3602,-1.4999,-2.0555,-2.7988,-3.3007,-3.5047,-3.733,-4.1351,-4.3746,-4.6375,-5.0858,-5.3291,-5.5572,-5.8614,-5.9974,-6.1028,-6.2079,-6.3773,-6.5771,-6.7839
48,750.,3.7305e-002,7.4666e-002,0.13083,0.18717,0.1488,0.11043,5.2874e-002,-4.6887e-003,-3.8555e-002,-7.2423e-002,-0.12323,-0.17406,-0.20801,-0.24197,-0.29292,-0.34388,-0.4105,-0.47719,-0.5774,-0.68733,-0.75196,-0.82323,-0.94185,-1.0751,-1.1506,-1.2302,-1.3594,-1.4988,-2.0533,-2.796,-3.2975,-3.5013,-3.7295,-4.1311,-4.3702,-4.6327,-5.0803,-5.3231,-5.5508,-5.8543,-5.9901,-6.0954,-6.2004,-6.3696,-6.569,-6.7755
